latitude,longitude,capacity,iday,imonth,iyear,date,city,provstate,country,country_txt,attacktype
43.2267,44.770569,1,19,9,2008,19/09/2008,Nazran,Ingushetia,167,Russia,Armed Assault
43.442153,-3.453193,1,22,9,2008,22/09/2008,Santona,Cantabria,185,Spain,Bombing/Explosion
44.145457,17.789828,1,9,10,2008,09/10/2008,Vitez,Bosnia and Herzegovina (Federation),28,Bosnia-Herzegovina,Bombing/Explosion
44.145457,17.789828,1,9,10,2008,09/10/2008,Vitez,Federation of Bosnia and Herzegovina,28,Bosnia-Herzegovina,Bombing/Explosion
42.379914,47.661837,5,21,10,2008,21/10/2008,Sergokalinsky  (District),Dagestan,167,Russia,Bombing/Explosion
43.06,45.6,4,23,10,2008,23/10/2008,Saadi-Kotar,Chechnya,167,Russia,Armed Assault
43.047456,44.665806,12,5,11,2008,05/11/2008,Vladikavkaz,North Ossetia,167,Russia,Bombing/Explosion
43.2267,44.770569,1,17,11,2008,17/11/2008,Nazran,Ingushetia,167,Russia,Armed Assault
42.169724,44.110118,2,17,11,2008,17/11/2008,Plavi,Shida Kartli,74,Georgia,Bombing/Explosion
43.047456,44.665806,1,26,11,2008,26/11/2008,Vladikavkaz,North Ossetia,167,Russia,Assassination
43.511111,44.6,1,30,11,2008,30/11/2008,Malgobek,Ingushetia,167,Russia,Armed Assault
43.1839,-2.265466,1,3,12,2008,03/12/2008,Azpeitia,Basque Country,185,Spain,Armed Assault
43.022778,45.891667,3,3,12,2008,03/12/2008,Agishty,Chechnya,167,Russia,Armed Assault
43.248554,46.597836,1,4,12,2008,04/12/2008,Khasavyurt,Dagestan,167,Russia,Bombing/Explosion
43.2267,44.770569,1,4,12,2008,04/12/2008,Nazran,Ingushetia,167,Russia,Unknown
55.556998,37.621466,1,6,12,2008,06/12/2008,Zhabkino,Moscow,167,Russia,Armed Assault
43.369898,44.733855,1,24,12,2008,24/12/2008,Sredniye Achaluki,Ingushetia,167,Russia,Assassination
43.4049,44.7583,2,25,12,2008,25/12/2008,Nizhniye Achaluki,Ingushetia,167,Russia,Armed Assault
42.630236,47.054713,1,29,12,2008,29/12/2008,Between Makhachkala and Kaspiysk,Dagestan,167,Russia,Assassination
43.2267,44.770569,1,12,1,2009,12/01/2009,Nazran,Ingushetia,167,Russia,Assassination
48.208174,16.373819,1,13,1,2009,13/01/2009,Vienna,Vienna,15,Austria,Armed Assault
44.216667,42.05,1,13,1,2009,13/01/2009,Cherkessk,Karachayevo Cherkesiya Republic,167,Russia,Assassination
55.751377,37.579914,2,19,1,2009,19/01/2009,Moscow,Moscow,167,Russia,Armed Assault
43.2267,44.770569,1,30,1,2009,30/01/2009,Nazran,Ingushetia,167,Russia,Armed Assault
42.98542,47.450668,5,2,2,2009,02/02/2009,Makhachkala,Dagestan,167,Russia,Armed Assault
40.17857,44.535763,1,3,2,2009,03/02/2009,Yerevan,Yerevan,12,Armenia,Assassination
55.751377,37.579914,1,4,2,2009,04/02/2009,Krylatskoye,Moscow,167,Russia,Armed Assault
40.41724,49.903461,1,11,2,2009,11/02/2009,Baku,Baku,16,Azerbaijan,Assassination
47.081539,19.369677,2,24,2,2009,24/02/2009,Tatarszentgyorgy,Pest,90,Hungary,Facility/Infrastructure Attack
43.2267,44.770569,1,24,2,2009,24/02/2009,Nazran,Ingushetia,167,Russia,Armed Assault
43.2267,44.770569,1,3,3,2009,03/03/2009,Nazran,Ingushetia,167,Russia,Hostage Taking (Kidnapping)
54.713382,-6.216761,2,7,3,2009,07/03/2009,Antrim,Northern Ireland,603,United Kingdom,Armed Assault
54.446968,-6.39292,1,9,3,2009,09/03/2009,Craigavon,Northern Ireland,603,United Kingdom,Armed Assault
43.2267,44.770569,1,15,3,2009,15/03/2009,Nazran,Ingushetia,167,Russia,Armed Assault
42.932856,46.256568,1,24,3,2009,24/03/2009,Neftyanka,Chechnya,167,Russia,Hostage Taking (Kidnapping)
42.157447,43.87569,1,29,3,2009,29/03/2009,Dvani,South Ossetia,74,Georgia,Bombing/Explosion
42.692332,47.533398,1,10,4,2009,10/04/2009,Karabudakhkentsky  (District),Dagestan,167,Russia,Bombing/Explosion
42.851397,44.056814,1,13,4,2009,13/04/2009,Mizur,North Ossetia,167,Russia,Bombing/Explosion
43.2267,44.770569,1,19,4,2009,19/04/2009,Nazran,Ingushetia,167,Russia,Armed Assault
43.316667,45.066667,1,19,4,2009,19/04/2009,Ordzhonikidzevskaya,Ingushetia,167,Russia,Assassination
43.248554,46.597836,1,28,4,2009,28/04/2009,Khasavyurt,Dagestan,167,Russia,Armed Assault
52.211157,5.969923,7,1,5,2009,01/05/2009,Apeldoorn,Gelderland,142,Netherlands,Assassination
43.484122,43.627361,1,14,5,2009,14/05/2009,Nalchik,Kabardino Balkariya,167,Russia,Armed Assault
43.316667,45.066667,1,14,5,2009,14/05/2009,Ordzhonikidzevskaya,Ingushetia,167,Russia,Armed Assault
42.9699,45.0296,2,16,5,2009,16/05/2009,Verkhniy Alkun,Ingushetia,167,Russia,Hostage Taking (Kidnapping)
42.98542,47.450668,1,21,5,2009,21/05/2009,Makhachkala,Dagestan,167,Russia,Armed Assault
43.4,42.916667,1,25,5,2009,25/05/2009,Tyrnyauz,Kabardino Balkariya,167,Russia,Armed Assault
40.8,73,1,26,5,2009,26/05/2009,Khanabad,Andijon,219,Uzbekistan,Bombing/Explosion
40.783333,72.333333,2,26,5,2009,26/05/2009,Andijon,Andijon,219,Uzbekistan,Bombing/Explosion
43.2267,44.770569,1,2,6,2009,02/06/2009,Nazran,Ingushetia,167,Russia,Bombing/Explosion
43.259037,44.833286,1,5,6,2009,05/06/2009,Gazi-Yurt,Ingushetia,167,Russia,Armed Assault
43.316667,45.066667,1,5,6,2009,05/06/2009,Ordzhonikidzevskaya,Ingushetia,167,Russia,Hostage Taking (Kidnapping)
43.2267,44.770569,1,10,6,2009,10/06/2009,Nazran,Ingushetia,167,Russia,Assassination
42.98542,47.450668,1,12,6,2009,12/06/2009,Makhachkala,Dagestan,167,Russia,Assassination
42.98542,47.450668,1,13,6,2009,13/06/2009,Makhachkala,Dagestan,167,Russia,Armed Assault
43.2267,44.770569,1,13,6,2009,13/06/2009,Tsentr-Kamaz,Ingushetia,167,Russia,Armed Assault
43.2267,44.770569,1,13,6,2009,13/06/2009,Nazran,Ingushetia,167,Russia,Armed Assault
37.99749,23.762728,1,17,6,2009,17/06/2009,Athens,Attica,78,Greece,Armed Assault
43.20752,-2.887839,1,19,6,2009,19/06/2009,Arrigorriaga,Basque Country,185,Spain,Assassination
42.715902,41.987861,1,21,6,2009,21/06/2009,Muzhava,Samegrelo and Zemo Svaneti,74,Georgia,Bombing/Explosion
43.2267,44.770569,3,22,6,2009,22/06/2009,Nazran,Ingushetia,167,Russia,Assassination
43.127544,45.539974,2,24,6,2009,24/06/2009,Urus-Martan,Chechnya,167,Russia,Bombing/Explosion
42.966907,47.457636,2,1,7,2009,01/07/2009,Between Makhachkala and Tarki,Dagestan,167,Russia,Armed Assault
42.7086,47.5605,1,2,7,2009,02/07/2009,Karabudakhkent,Dagestan,167,Russia,Bombing/Explosion
42.1295,48.0633,1,15,7,2009,15/07/2009,Gedzhukh,Dagestan,167,Russia,Armed Assault
43.320229,45.654491,1,15,7,2009,15/07/2009,Grozny/Groznenskiy,Chechnya,167,Russia,Hostage Taking (Kidnapping)
42.1295,48.0633,1,16,7,2009,16/07/2009,Gedzhukh,Dagestan,167,Russia,Assassination
43.4049,44.7583,2,17,7,2009,17/07/2009,Nizhniye Achaluki,Ingushetia,167,Russia,Armed Assault
43.2,44.816667,1,18,7,2009,18/07/2009,Ekazhevo,Ingushetia,167,Russia,Assassination
43.320229,45.654491,7,26,7,2009,26/07/2009,Grozny/Groznenskiy,Chechnya,167,Russia,Bombing/Explosion
39.565237,2.504216,2,30,7,2009,30/07/2009,Calvia,Balearic Islands,185,Spain,Bombing/Explosion
41.709981,44.792998,1,30,7,2009,30/07/2009,Tbilisi,T'bilisi,74,Georgia,Bombing/Explosion
42.98542,47.450668,1,1,8,2009,01/08/2009,Makhachkala,Dagestan,167,Russia,Armed Assault
43.079086,45.046568,3,2,8,2009,02/08/2009,Karabulak,Ingushetia,167,Russia,Armed Assault
43.2267,44.770569,1,5,8,2009,05/08/2009,Nazran,Ingushetia,167,Russia,Bombing/Explosion
43.320229,45.654491,1,7,8,2009,07/08/2009,Grozny/Groznenskiy,Chechnya,167,Russia,Bombing/Explosion
43.320229,45.654491,2,10,8,2009,10/08/2009,Grozny/Groznenskiy,Chechnya,167,Russia,Hostage Taking (Kidnapping)
42.98542,47.450668,1,11,8,2009,11/08/2009,Makhachkala,Dagestan,167,Russia,Armed Assault
43.309109,40.253819,2,12,8,2009,12/08/2009,Gagra,Abkhazia,74,Georgia,Bombing/Explosion
52.825833,91.370278,26,17,8,2009,17/08/2009,Sayano-Shushenskaya Dam,Russian Republic,167,Russia,Bombing/Explosion
43.3091,46.8648,1,20,8,2009,20/08/2009,Chontaul,Dagestan,167,Russia,Armed Assault
43.248554,46.597836,1,10,9,2009,10/09/2009,Khasavyurt,Dagestan,167,Russia,Assassination
43.2267,44.770569,1,12,9,2009,12/09/2009,Nazran,Ingushetia,167,Russia,Armed Assault
43.320229,45.654491,1,16,9,2009,16/09/2009,Grozny,Chechnya,167,Russia,Bombing/Explosion
43.201,46.863865,1,5,10,2009,05/10/2009,Komsomolskoye,Dagestan,167,Russia,Armed Assault
43.511111,44.6,1,22,10,2009,22/10/2009,Malgobek,Ingushetia,167,Russia,Bombing/Explosion
43.320229,45.654491,1,23,10,2009,23/10/2009,Grozny/Groznenskiy,Chechnya,167,Russia,Assassination
43.210802,43.169081,1,25,10,2009,25/10/2009,Nalchik,Kabardino-Balkariya,167,Russia,Armed Assault
42.98542,47.450668,1,29,10,2009,29/10/2009,Makhachkala,Dagestan,167,Russia,Armed Assault
43.170563,46.837162,1,1,11,2009,01/11/2009,Bavtugay,Dagestan,167,Russia,Armed Assault
42.5695,47.5688,3,13,11,2009,13/11/2009,Gubden,Dagestan,167,Russia,Bombing/Explosion
55.751377,37.579914,1,16,11,2009,16/11/2009,Golyanovo,Moscow,167,Russia,Armed Assault
55.751377,37.579914,1,19,11,2009,19/11/2009,Moskvorechye-Saburovo,Moscow,167,Russia,Armed Assault
43.320229,45.654491,1,23,11,2009,23/11/2009,Grozny/Groznenskiy,Chechnya,167,Russia,Armed Assault
43.2267,44.770569,1,23,11,2009,23/11/2009,Nazran,Ingushetia,167,Russia,Armed Assault
42.98542,47.450668,2,26,11,2009,26/11/2009,Makhachkala,Dagestan,167,Russia,Assassination
57.979477,34.363,26,27,11,2009,27/11/2009,Bologoye,Tver,167,Russia,Bombing/Explosion
41.6237,48.3581,1,30,11,2009,30/11/2009,Magaramkent,Dagestan,167,Russia,Armed Assault
42.450936,47.289553,2,3,12,2009,03/12/2009,Between Levashi and Buinask,Dagestan,167,Russia,Armed Assault
43.2267,44.770569,2,16,12,2009,16/12/2009,Nazran,Ingushetia,167,Russia,Bombing/Explosion
43.2267,44.770569,1,17,12,2009,17/12/2009,Nazran,Ingushetia,167,Russia,Bombing/Explosion
42.98542,47.450668,6,6,1,2010,06/01/2010,Makhachkala,Dagestan,167,Russia,Bombing/Explosion
43.85,46.716667,1,11,1,2010,11/01/2010,Kizlyar,Dagestan,167,Russia,Armed Assault
43.2267,44.770569,1,14,1,2010,14/01/2010,Nazran,Ingushetia,167,Russia,Bombing/Explosion
43.2267,44.770569,1,28,1,2010,28/01/2010,Nazran,Ingushetia,167,Russia,Armed Assault
42.581387,41.806926,2,29,1,2010,29/01/2010,Chuburkhinji,Abkhazia,74,Georgia,Bombing/Explosion
42.98542,47.450668,4,5,2,2010,05/02/2010,Makhachkala,Dagestan,167,Russia,Assassination
42.563333,47.863611,1,5,2,2010,05/02/2010,Izberbash,Dagestan,167,Russia,Assassination
42.98542,47.450668,1,10,2,2010,10/02/2010,Makhachkala,Dagestan,167,Russia,Bombing/Explosion
42.98542,47.450668,1,10,2,2010,10/02/2010,Makhachkala,Rostov (Rostovskaya) Oblast,167,Russia,Bombing/Explosion
43.316667,45.066667,1,23,2,2010,23/02/2010,Ordzhonikidzevskaya,Ingushetia,167,Russia,Armed Assault
43.248554,46.597836,1,24,2,2010,24/02/2010,Khasavyurt,Dagestan,167,Russia,Assassination
43.2267,44.770569,1,26,2,2010,26/02/2010,Nazran,Ingushetia,167,Russia,Armed Assault
43.2267,44.770569,1,27,2,2010,27/02/2010,Nazran,Ingushetia,167,Russia,Armed Assault
37.99749,23.762728,1,0,3,2010,28/02/2010,Athens,Attica,78,Greece,Armed Assault
37.99749,23.762728,1,28,3,2010,28/03/2010,Athens,Attica,78,Greece,Bombing/Explosion
55.751377,37.579914,20,29,3,2010,29/03/2010,Moscow,Russian Republic,167,Russia,Bombing/Explosion
55.751377,37.579914,20,29,3,2010,29/03/2010,Khamovniki,Russian Republic,167,Russia,Bombing/Explosion
43.85,46.716667,14,31,3,2010,31/03/2010,Kizlyar,Dagestan,167,Russia,Bombing/Explosion
43.287251,46.659517,2,1,4,2010,01/04/2010,Toturbiykala,Dagestan,167,Russia,Bombing/Explosion
43.85,46.716667,3,3,4,2010,03/04/2010,Kizlyar,Dagestan,167,Russia,Bombing/Explosion
43.299012,44.898869,3,5,4,2010,05/04/2010,Karabulak,Ingushetia,167,Russia,Bombing/Explosion
43.2267,44.770569,2,9,4,2010,09/04/2010,Nazran,Ingushetia,167,Russia,Assassination
43.484122,43.627361,1,10,4,2010,10/04/2010,Nalchik,Kabardino Balkariya,167,Russia,Assassination
55.751377,37.579914,1,12,4,2010,12/04/2010,Moscow,Russian Republic,167,Russia,Assassination
42.98542,47.450668,2,20,4,2010,20/04/2010,Makhachkala,Dagestan,167,Russia,Armed Assault
43.484122,43.627361,1,1,5,2010,01/05/2010,Nalchik,Kabardino Balkariya,167,Russia,Bombing/Explosion
42.053479,48.298928,1,7,5,2010,07/05/2010,Derbent,Dagestan,167,Russia,Bombing/Explosion
42.379914,47.661837,5,13,5,2010,13/05/2010,Sergokalinsky  (District),Dagestan,167,Russia,Bombing/Explosion
43.6825,43.533889,1,20,5,2010,20/05/2010,Baksan,Kabardino Balkariya,167,Russia,Armed Assault
45.05,41.983333,7,27,5,2010,27/05/2010,Stavropol,Stavropolye Region,167,Russia,Bombing/Explosion
43.248554,46.597836,1,31,5,2010,31/05/2010,Khasavyurt,Dagestan,167,Russia,Armed Assault
42.98542,47.450668,1,4,6,2010,04/06/2010,Tarki,Dagestan,167,Russia,Assassination
43.484122,43.627361,1,11,6,2010,11/06/2010,Nalchik,Kabardino Balkariya,167,Russia,Armed Assault
42.883333,47.633333,1,18,6,2010,18/06/2010,Kaspiysk,Dagestan,167,Russia,Assassination
37.99749,23.762728,1,24,6,2010,24/06/2010,Athens,Attica,78,Greece,Bombing/Explosion
43.511111,44.6,1,26,6,2010,26/06/2010,Malgobek,Ingushetia,167,Russia,Bombing/Explosion
44.057222,17.450833,1,27,6,2010,27/06/2010,Bugojno,Bosnia and Herzegovina (Federation),28,Bosnia-Herzegovina,Bombing/Explosion
43.320229,45.654491,1,30,6,2010,30/06/2010,Grozny/Groznenskiy,Chechnya,167,Russia,Bombing/Explosion
42.880888,20.867213,1,2,7,2010,02/07/2010,Mitrovica,Kosovska Mitrovica,1003,Kosovo,Bombing/Explosion
42.98542,47.450668,1,14,7,2010,14/07/2010,Makhachkala,Dagestan,167,Russia,Assassination
43.5575,43.850833,1,16,7,2010,16/07/2010,Nartkala,Kabardino Balkariya,167,Russia,Bombing/Explosion
37.99749,23.762728,1,19,7,2010,19/07/2010,Athens,Attica,78,Greece,Armed Assault
43.6825,43.533889,2,21,7,2010,21/07/2010,Baksan,Kabardino Balkariya,167,Russia,Armed Assault
43.9406,47.0321,1,23,7,2010,23/07/2010,Chernyaevka,Dagestan,167,Russia,Assassination
53.20006,50.15,2,24,7,2010,24/07/2010,Samara,Russian Republic,167,Russia,Armed Assault
46.35,48.05,1,27,7,2010,27/07/2010,Astrakhan,Russian Republic,167,Russia,Armed Assault
42.98542,47.450668,1,28,7,2010,28/07/2010,Makhachkala,Dagestan,167,Russia,Assassination
47.8388,35.139567,1,28,7,2010,28/07/2010,Zaporozhye,Ukraine,214,Ukraine,Bombing/Explosion
42.98542,47.450668,1,1,8,2010,01/08/2010,Makhachkala,Dagestan,167,Russia,Armed Assault
42.5695,47.5688,1,2,8,2010,02/08/2010,Gubden,Dagestan,167,Russia,Armed Assault
43.74254,43.008133,2,9,8,2010,09/08/2010,Zolskiy,Kabardino Balkariya,167,Russia,Assassination
42.913299,44.466928,2,17,8,2010,17/08/2010,Prigorodnyy,North Ossetia,167,Russia,Bombing/Explosion
43.2625,42.6476,2,19,8,2010,19/08/2010,Elbrus,Kabardino Balkariya,167,Russia,Armed Assault
42.27041,45.93573,3,0,8,2010,31/07/2010,Shauri,Dagestan,167,Russia,Armed Assault
42.98542,47.450668,1,21,8,2010,21/08/2010,Makhachkala,Dagestan,167,Russia,Assassination
42.98542,47.450668,1,21,8,2010,21/08/2010,Makhachkala,Dagestan,167,Russia,Armed Assault
44.407702,46.611136,2,23,8,2010,23/08/2010,Kalinovka,Dagestan,167,Russia,Bombing/Explosion
42.98542,47.450668,2,24,8,2010,24/08/2010,Makhachkala,Dagestan,167,Russia,Armed Assault
43.345922,46.662238,1,26,8,2010,26/08/2010,Botayurt,Dagestan,167,Russia,Assassination
42.98542,47.450668,1,1,9,2010,01/09/2010,Makhachkala,Dagestan,167,Russia,Armed Assault
42.540264,46.122406,1,2,9,2010,02/09/2010,Agvali,Dagestan,167,Russia,Bombing/Explosion
43.316667,45.066667,2,2,9,2010,02/09/2010,Ordzhonikidzevskaya,Ingushetia,167,Russia,Assassination
40.283333,69.633333,4,3,9,2010,03/09/2010,Khujand,Soghd,202,Tajikistan,Bombing/Explosion
42.98542,47.450668,1,4,9,2010,04/09/2010,Makhachkala,Dagestan,167,Russia,Bombing/Explosion
43.484122,43.627361,1,5,9,2010,05/09/2010,Nalchik,Kabardino Balkariya,167,Russia,Bombing/Explosion
43.6825,43.533889,1,7,9,2010,07/09/2010,Baksan,Kabardino Balkariya,167,Russia,Armed Assault
43.047456,44.665806,18,9,9,2010,09/09/2010,Vladikavkaz,North Ossetia,167,Russia,Bombing/Explosion
43.201,46.863865,1,10,9,2010,10/09/2010,Kizilyurt,Dagestan,167,Russia,Assassination
42.98542,47.450668,1,10,9,2010,10/09/2010,Makhachkala,Dagestan,167,Russia,Assassination
42.98542,47.450668,1,10,9,2010,10/09/2010,Tarki,Dagestan,167,Russia,Assassination
42.98542,47.450668,1,12,9,2010,12/09/2010,Makhachkala,Dagestan,167,Russia,Assassination
43.674722,43.453333,1,20,9,2010,20/09/2010,Islamey,Kabardino Balkariya,167,Russia,Assassination
42.9664,47.3568,2,26,9,2010,26/09/2010,Leninkent,Dagestan,167,Russia,Armed Assault
42.563333,47.863611,4,28,9,2010,28/09/2010,Izberbash,Dagestan,167,Russia,Assassination
43.4,42.916667,2,29,9,2010,29/09/2010,Tyrnyauz,Kabardino Balkariya,167,Russia,Armed Assault
45.05,41.983333,1,30,9,2010,30/09/2010,Stavropol,Stavropolye Region,167,Russia,Bombing/Explosion
43.171222,46.863668,2,4,10,2010,04/10/2010,Nizhniy Chiryurt,Dagestan,167,Russia,Armed Assault
43.100215,40.63256,1,8,10,2010,08/10/2010,Gudauta,Abkhazia,74,Georgia,Armed Assault
43.2267,44.770569,1,9,10,2010,09/10/2010,Nazran,Ingushetia,167,Russia,Armed Assault
43.320229,45.654491,6,19,10,2010,19/10/2010,Grozny/Groznenskiy,Chechnya,167,Russia,Hostage Taking (Barricade Incident)
43.511111,44.6,1,19,10,2010,19/10/2010,Malgobek,Ingushetia,167,Russia,Armed Assault
51.776667,19.454722,1,19,10,2010,19/10/2010,Lodz,Lodz,161,Poland,Armed Assault
42.98542,47.450668,1,20,10,2010,20/10/2010,Makhachkala,Dagestan,167,Russia,Armed Assault
43.4,42.916667,4,20,10,2010,20/10/2010,Tyrnyauz,Kabardino Balkariya,167,Russia,Armed Assault
43.248554,46.597836,1,1,11,2010,01/11/2010,Khasavyurt,Dagestan,167,Russia,Assassination
43.528155,43.569669,1,1,11,2010,01/11/2010,Shalushka,Kabardino Balkariya,167,Russia,Armed Assault
43.6825,43.533889,1,1,11,2010,01/11/2010,Baksan,Kabardino Balkariya,167,Russia,Armed Assault
43.248554,46.597836,1,7,11,2010,07/11/2010,Khasavyurt,Dagestan,167,Russia,Armed Assault
42.98542,47.450668,11,11,11,2010,11/11/2010,Makhachkala,Dagestan,167,Russia,Armed Assault
43.320229,45.654491,1,14,11,2010,14/11/2010,Grozny/Groznenskiy,Chechnya,167,Russia,Armed Assault
43.248554,46.597836,1,14,11,2010,14/11/2010,Khasavyurt,Dagestan,167,Russia,Armed Assault
42.98542,47.450668,1,18,11,2010,18/11/2010,Makhachkala,Dagestan,167,Russia,Armed Assault
43.2267,44.770569,1,18,11,2010,18/11/2010,Nazran,Ingushetia,167,Russia,Bombing/Explosion
43.6825,43.533889,1,19,11,2010,19/11/2010,Baksan,Kabardino Balkariya,167,Russia,Armed Assault
42.692332,47.533398,1,23,11,2010,23/11/2010,Karabudakhkent,Dagestan,167,Russia,Bombing/Explosion
43.983598,47.034992,1,27,11,2010,27/11/2010,Kizlyarsky (District),Dagestan,167,Russia,Bombing/Explosion
44.363714,44.747425,1,27,11,2010,27/11/2010,Irgakly,Stavropolye Region,167,Russia,Armed Assault
41.709981,44.792998,1,28,11,2010,28/11/2010,Tbilisi,Georgia,74,Georgia,Bombing/Explosion
43.2625,42.6476,1,11,12,2010,11/12/2010,Elbrus,Kabardino Balkariya,167,Russia,Bombing/Explosion
42.4542,47.6672,1,11,12,2010,11/12/2010,Sergokala,Dagestan,167,Russia,Armed Assault
59.332788,18.064488,1,11,12,2010,11/12/2010,Stockholm,Stockholm,198,Sweden,Bombing/Explosion
43.852125,46.40915,1,13,12,2010,13/12/2010,Krasnyy Voskhod,Dagestan,167,Russia,Armed Assault
43.484122,43.627361,1,15,12,2010,15/12/2010,Nalchik,Kabardino Balkariya,167,Russia,Assassination
43.659117,43.692954,8,18,12,2010,18/12/2010,Atazhukino,Kabardino-Balkariya,167,Russia,Hostage Taking (Kidnapping)
43.2432,45.1807,1,19,12,2010,19/12/2010,Assinovskaya,Ingushetia,167,Russia,Armed Assault
43.528155,43.569669,2,23,12,2010,23/12/2010,Shalushka,Kabardino Balkariya,167,Russia,Armed Assault
42.7152,46.7844,1,31,12,2010,31/12/2010,Untsukul,Dagestan,167,Russia,Assassination
43.316667,45.066667,1,31,12,2010,31/12/2010,Ordzhonikidzevskaya,Ingushetia,167,Russia,Bombing/Explosion
55.633333,37.85,1,31,12,2010,31/12/2010,Dzerzhinsky,Russian Republic,167,Russia,Bombing/Explosion
42.368611,47.244167,1,13,1,2011,13/01/2011,Verkhiye Ubekimakhi,Dagestan,167,Russia,Armed Assault
43.248554,46.597836,4,14,1,2011,14/01/2011,Khasavyurt,Dagestan,167,Russia,Bombing/Explosion
43.6825,43.533889,1,15,1,2011,15/01/2011,Baksan,Kabardino Balkariya,167,Russia,Armed Assault
43.434881,43.381684,2,17,1,2011,17/01/2011,Chegemskiy (District),Kabardino Balkariya,167,Russia,Armed Assault
55.433333,37.75,38,24,1,2011,24/01/2011,Domodedovo,Moscow Oblast,167,Russia,Bombing/Explosion
43.659,46.7455,2,26,1,2011,26/01/2011,Lyuksemburg,Dagestan,167,Russia,Assassination
43.248554,46.597836,4,26,1,2011,26/01/2011,Khasavyurt,Dagestan,167,Russia,Bombing/Explosion
43.434881,43.381684,1,28,1,2011,28/01/2011,Chegemskiy (District),Kabardino Balkariya,167,Russia,Assassination
43.2267,44.770569,1,31,1,2011,31/01/2011,Nazran,Ingushetia,167,Russia,Armed Assault
43.565803,43.583255,5,2,2,2011,02/02/2011,Chegem,Kabardino Balkariya,167,Russia,Armed Assault
42.98542,47.450668,1,3,2,2011,03/02/2011,Makhachkala,Dagestan,167,Russia,Assassination
43.484122,43.627361,2,7,2,2011,07/02/2011,Nalchik,Kabardino Balkariya,167,Russia,Armed Assault
43.248554,46.597836,2,9,2,2011,09/02/2011,Khasavyurt,Dagestan,167,Russia,Armed Assault
43.2625,42.6476,3,18,2,2011,18/02/2011,Elbrus,Kabardino Balkariya,167,Russia,Armed Assault
43.484122,43.627361,1,19,2,2011,19/02/2011,Nalchik,Kabardino Balkariya,167,Russia,Armed Assault
43.4331,43.5789,1,19,2,2011,19/02/2011,Khasanya,Kabardino Balkariya,167,Russia,Assassination
43.434881,43.381684,1,23,2,2011,23/02/2011,Zvyozdny,Kabardino Balkariya,167,Russia,Armed Assault
55.751377,37.579914,1,26,2,2011,26/02/2011,Moscow,Moscow (Federal City),167,Russia,Bombing/Explosion
43.6825,43.533889,1,1,3,2011,01/03/2011,Baksan,Kabardino Balkariya,167,Russia,Armed Assault
43.544424,43.505956,1,2,3,2011,02/03/2011,Yanikoi,Kabardino Balkariya,167,Russia,Armed Assault
50.11797,8.644191,2,2,3,2011,02/03/2011,Frankfurt,Hesse,75,Germany,Armed Assault
42.98542,47.450668,1,4,3,2011,04/03/2011,Makhachkala,Dagestan,167,Russia,Assassination
42.132056,47.835319,1,11,3,2011,11/03/2011,Madzhalis,Dagestan,167,Russia,Armed Assault
42.1628,47.1181,1,21,3,2011,21/03/2011,Laksy (District),Dagestan,167,Russia,Armed Assault
42.98542,47.450668,1,31,3,2011,31/03/2011,Makhachkala,Dagestan,167,Russia,Armed Assault
42.98542,47.450668,1,31,3,2011,31/03/2011,Makhachkala,Dagestan,167,Russia,Armed Assault
54.600305,-7.298402,1,2,4,2011,02/04/2011,Omagh,Northern Ireland,603,United Kingdom,Bombing/Explosion
43.923773,47.000155,1,9,4,2011,09/04/2011,Kizilyarksy (District),Dagestan,167,Russia,Assassination
53.9,27.566667,13,11,4,2011,11/04/2011,Minsk,Minsk,35,Belarus,Bombing/Explosion
43.484122,43.627361,1,13,4,2011,13/04/2011,Nalchik,Kabardino Balkariya,167,Russia,Armed Assault
43.6825,43.533889,1,14,4,2011,14/04/2011,Baksan,Kabardino Balkariya,167,Russia,Armed Assault
43.8473,46.7624,1,19,4,2011,19/04/2011,Aver'yanovka,Dagestan,167,Russia,Armed Assault
43.923773,47.000155,1,22,4,2011,22/04/2011,Shaumyan,Dagestan,167,Russia,Armed Assault
42.4542,47.6672,1,1,5,2011,01/05/2011,Sergokala,Dagestan,167,Russia,Assassination
43.0589,47.3358,1,8,5,2011,08/05/2011,Shamkhal,Dagestan,167,Russia,Assassination
42.98542,47.450668,2,10,5,2011,10/05/2011,Makhachkala,Dagestan,167,Russia,Bombing/Explosion
50.291965,57.210571,1,17,5,2011,17/05/2011,Aktobe,Aktobe,103,Kazakhstan,Bombing/Explosion
43.248554,46.597836,1,21,5,2011,21/05/2011,Khasavyurt,Dagestan,167,Russia,Armed Assault
43.248554,46.597836,1,22,5,2011,22/05/2011,Khasavyurt,Dagestan,167,Russia,Assassination
43.248554,46.597836,1,24,5,2011,24/05/2011,Khasavyurt,Dagestan,167,Russia,Armed Assault
43.248554,46.597836,1,24,5,2011,24/05/2011,Khasavyurt,Dagestan,167,Russia,Armed Assault
43.484122,43.627361,1,30,5,2011,30/05/2011,Nalchik,Kabardino Balkariya,167,Russia,Armed Assault
43.160454,45.468659,1,6,6,2011,06/06/2011,Gekhi,Chechnya,167,Russia,Bombing/Explosion
42.98542,47.450668,1,7,6,2011,07/06/2011,Makhachkala,Dagestan,167,Russia,Armed Assault
53.321737,-6.395216,1,9,6,2011,09/06/2011,Clondalkin,Dublin,96,Ireland,Armed Assault
