latitude,longitude,capacity,iday,imonth,iyear,date,city,provstate,country_txt,region_txt,attacktype
54.607712,-5.95621,1,25,4,1979,25/04/1979,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
43.169068,-2.632655,1,28,4,1979,28/04/1979,Durango,Basque Country,Spain,Western Europe,Assassination
54.536706,-6.70361,1,29,4,1979,29/04/1979,Coalisland,Northern Ireland,United Kingdom,Western Europe,Armed Assault
40.465595,-3.696263,1,29,4,1979,29/04/1979,Madrid,Madrid,Spain,Western Europe,Assassination
40.465595,-3.696263,1,30,4,1979,30/04/1979,Madrid,Madrid,Spain,Western Europe,Assassination
43.032888,-2.411348,1,30,4,1979,30/04/1979,Onate,Basque Country,Spain,Western Europe,Bombing/Explosion
54.446614,-6.690752,1,1,5,1979,01/05/1979,Moy,Northern Ireland,United Kingdom,Western Europe,Assassination
43.054198,-2.178116,2,2,5,1979,02/05/1979,Villafranca de Ordizia,Basque Country,Spain,Western Europe,Assassination
41.890961,12.490069,1,3,5,1979,03/05/1979,Rome,Lazio,Italy,Western Europe,Bombing/Explosion
54.253718,-7.44106,2,6,5,1979,06/05/1979,Lisnaskea,Northern Ireland,United Kingdom,Western Europe,Unknown
54.607712,-5.95621,1,9,5,1979,09/05/1979,Belfast,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.607712,-5.95621,1,9,5,1979,09/05/1979,Belfast,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
42.599876,-5.571752,1,15,5,1979,15/05/1979,Leon,Castile and Leon,Spain,Western Europe,Assassination
43.208759,-2.774116,1,17,5,1979,17/05/1979,Lemorieta,Basque Country,Spain,Western Europe,Assassination
54.418875,-8.088046,1,19,5,1979,19/05/1979,Garrison,Northern Ireland,United Kingdom,Western Europe,Assassination
55.011562,-7.312045,1,20,5,1979,20/05/1979,Londonderry,Northern Ireland,United Kingdom,Western Europe,Assassination
41.54862,2.107421,1,22,5,1979,22/05/1979,Sabadell,Catalonia,Spain,Western Europe,Assassination
40.465595,-3.696263,4,25,5,1979,25/05/1979,Madrid,Madrid,Spain,Western Europe,Assassination
37.38264,-5.996295,1,25,5,1979,25/05/1979,Seville,Andalusia,Spain,Western Europe,Unknown
40.465595,-3.696263,8,26,5,1979,26/05/1979,Madrid,Madrid,Spain,Western Europe,Bombing/Explosion
54.607712,-5.95621,1,26,5,1979,26/05/1979,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.347539,-6.656108,2,2,6,1979,02/06/1979,Armagh,Northern Ireland,United Kingdom,Western Europe,Assassination
54.077313,-6.608787,2,3,6,1979,03/06/1979,Crossmaglen,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
40.465595,-3.696263,2,3,6,1979,03/06/1979,Madrid,Madrid,Spain,Western Europe,Assassination
43.118217,-2.413358,1,6,6,1979,06/06/1979,Vergara,Basque Country,Spain,Western Europe,Assassination
54.607712,-5.95621,1,6,6,1979,06/06/1979,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
43.136978,-2.073914,1,7,6,1979,07/06/1979,Tolosa,Basque Country,Spain,Western Europe,Assassination
54.607712,-5.95621,1,9,6,1979,09/06/1979,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
43.413244,-2.902253,1,13,6,1979,13/06/1979,Urizar de Lemoniz,Basque Country,Spain,Western Europe,Bombing/Explosion
54.41295,-6.702064,1,13,6,1979,13/06/1979,Blackwatertown,Northern Ireland,United Kingdom,Western Europe,Assassination
54.600305,-7.298402,1,19,6,1979,19/06/1979,Omagh,Northern Ireland,United Kingdom,Western Europe,Assassination
43.338233,-1.789272,1,19,6,1979,19/06/1979,Irun,Basque Country,Spain,Western Europe,Assassination
54.600305,-7.298402,1,19,6,1979,19/06/1979,Omagh,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,20,6,1979,20/06/1979,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
48.856644,2.34233,1,21,6,1979,21/06/1979,Paris,Paris,France,Western Europe,Assassination
54.647865,-6.618718,1,22,6,1979,22/06/1979,Coagh,Northern Ireland,United Kingdom,Western Europe,Assassination
43.291618,-1.977903,1,22,6,1979,22/06/1979,Donostia-San Sebastian,Basque Country,Spain,Western Europe,Assassination
55.201427,-6.252041,1,22,6,1979,22/06/1979,Ballycastle,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.298121,-6.521291,1,24,6,1979,24/06/1979,Markethill,Northern Ireland,United Kingdom,Western Europe,Assassination
43.492949,-1.474841,1,26,6,1979,26/06/1979,Bayonne,Pyrenees-Atlantiques,France,Western Europe,Assassination
48.762541,2.408876,1,29,6,1979,29/06/1979,Choisy-le Roi,Val-de-Marne,France,Western Europe,Assassination
48.856644,2.34233,1,29,6,1979,29/06/1979,Paris,Paris,France,Western Europe,Assassination
54.077313,-6.608787,1,7,7,1979,07/07/1979,Crossmaglen,Northern Ireland,United Kingdom,Western Europe,Unknown
54.184008,-7.360209,1,12,7,1979,12/07/1979,Newtownbutler,Northern Ireland,United Kingdom,Western Europe,Assassination
41.890961,12.490069,1,13,7,1979,13/07/1979,Rome,Lazio,Italy,Western Europe,Assassination
40.465595,-3.696263,1,14,7,1979,14/07/1979,Madrid,Madrid,Spain,Western Europe,Bombing/Explosion
54.607712,-5.95621,1,15,7,1979,15/07/1979,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.238631,-7.170908,1,17,7,1979,17/07/1979,Rosslea,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.238631,-7.170908,1,17,7,1979,17/07/1979,Rosslea,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
45.072731,7.679541,1,18,7,1979,18/07/1979,Turin,Piedmont,Italy,Western Europe,Assassination
40.465595,-3.696263,1,21,7,1979,21/07/1979,Madrid,Madrid,Spain,Western Europe,Armed Assault
43.047076,-2.204605,1,24,7,1979,24/07/1979,Beasain,Basque Country,Spain,Western Europe,Assassination
43.552847,7.017369,1,25,7,1979,25/07/1979,Cannes,Alpes-Maritimes,France,Western Europe,Assassination
54.42071,-6.443767,1,27,7,1979,27/07/1979,Portadown,Northern Ireland,United Kingdom,Western Europe,Assassination
43.258434,-2.921819,2,28,7,1979,28/07/1979,Bilbao,Basque Country,Spain,Western Europe,Assassination
43.291618,-1.977903,1,28,7,1979,28/07/1979,Donostia-San Sebastian,Basque Country,Spain,Western Europe,Armed Assault
54.42071,-6.443767,1,28,7,1979,28/07/1979,Portadown,Northern Ireland,United Kingdom,Western Europe,Armed Assault
40.465595,-3.696263,2,29,7,1979,29/07/1979,Madrid,Madrid,Spain,Western Europe,Bombing/Explosion
40.465595,-3.696263,2,29,7,1979,29/07/1979,Madrid,Madrid,Spain,Western Europe,Bombing/Explosion
40.465595,-3.696263,2,29,7,1979,29/07/1979,Madrid,Madrid,Spain,Western Europe,Bombing/Explosion
54.787715,-6.492314,1,31,7,1979,31/07/1979,Unknown,Northern Ireland,United Kingdom,Western Europe,Assassination
43.481402,-1.514699,1,2,8,1979,02/08/1979,Anglet,Pyrenees-Atlantiques,France,Western Europe,Assassination
54.411953,-6.745731,2,2,8,1979,02/08/1979,Benburb,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.607712,-5.95621,1,2,8,1979,02/08/1979,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
43.18418,-2.473289,1,4,8,1979,04/08/1979,Eibar,Basque Country,Spain,Western Europe,Assassination
52.160862,-7.152424,1,7,8,1979,07/08/1979,Tramore,Waterford,Ireland,Western Europe,Armed Assault
43.258434,-2.921819,1,8,8,1979,08/08/1979,Bilbao,Basque Country,Spain,Western Europe,Armed Assault
54.981084,-6.682382,1,11,8,1979,11/08/1979,Garvagh,Northern Ireland,United Kingdom,Western Europe,Unknown
43.320664,-3.020252,1,13,8,1979,13/08/1979,Portugalete,Basque Country,Spain,Western Europe,Assassination
43.258434,-2.921819,1,16,8,1979,16/08/1979,Bilbao,Basque Country,Spain,Western Europe,Assassination
41.206996,-8.285651,1,20,8,1979,20/08/1979,Penafiel,Porto,Portugal,Western Europe,Assassination
54.102813,-6.259412,18,27,8,1979,27/08/1979,Warrenpoint,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.466769,-8.450077,4,27,8,1979,27/08/1979,Mullaghmore,Sligo,Ireland,Western Europe,Assassination
54.607712,-5.95621,1,29,8,1979,29/08/1979,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
43.090476,-2.31322,1,30,8,1979,30/08/1979,Zumarraga,Basque Country,Spain,Western Europe,Assassination
43.291618,-1.977903,1,30,8,1979,30/08/1979,Donostia-San Sebastian,Basque Country,Spain,Western Europe,Assassination
54.607712,-5.95621,1,1,9,1979,01/09/1979,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.607712,-5.95621,1,3,9,1979,03/09/1979,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.607712,-5.95621,1,8,9,1979,08/09/1979,Belfast,Northern Ireland,United Kingdom,Western Europe,Unarmed Assault
54.607712,-5.95621,1,12,9,1979,12/09/1979,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
43.297222,-2.991667,1,13,9,1979,13/09/1979,Barakaldo,Basque Country,Spain,Western Europe,Assassination
43.483152,-1.558626,1,14,9,1979,14/09/1979,Biarritz,Pyrenees-Atlantiques,France,Western Europe,Assassination
54.607712,-5.95621,1,14,9,1979,14/09/1979,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,19,9,1979,19/09/1979,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
43.258434,-2.921819,2,19,9,1979,19/09/1979,Bilbao,Basque Country,Spain,Western Europe,Assassination
48.856644,2.34233,1,20,9,1979,20/09/1979,Paris,Paris,France,Western Europe,Assassination
45.072731,7.679541,1,21,9,1979,21/09/1979,Turin,Piedmont,Italy,Western Europe,Assassination
43.291618,-1.977903,1,23,9,1979,23/09/1979,Donostia-San Sebastian,Basque Country,Spain,Western Europe,Assassination
43.178205,-2.31164,1,27,9,1979,27/09/1979,Azcoitia,Basque Country,Spain,Western Europe,Armed Assault
43.258434,-2.921819,1,27,9,1979,27/09/1979,Bilbao,Basque Country,Spain,Western Europe,Assassination
43.291618,-1.977903,1,28,9,1979,28/09/1979,Donostia-San Sebastian,Basque Country,Spain,Western Europe,Assassination
43.317073,-2.678975,1,30,9,1979,30/09/1979,Guernica,Basque Country,Spain,Western Europe,Assassination
43.258434,-2.921819,1,30,9,1979,30/09/1979,Bilbao,Basque Country,Spain,Western Europe,Assassination
54.607712,-5.95621,1,3,10,1979,03/10/1979,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.183052,-6.341388,1,5,10,1979,05/10/1979,Newry,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.18064,-6.410521,1,5,10,1979,05/10/1979,Camlough,Northern Ireland,United Kingdom,Western Europe,Unknown
54.607712,-5.95621,1,8,10,1979,08/10/1979,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.607712,-5.95621,1,8,10,1979,08/10/1979,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
42.815372,-1.653616,1,8,10,1979,08/10/1979,Pamplona,Navarre,Spain,Western Europe,Assassination
43.46096,-3.807934,3,8,10,1979,08/10/1979,Santander,Cantabria,Spain,Western Europe,Armed Assault
52.069858,4.291111,1,12,10,1979,12/10/1979,The Hague,South Holland,Netherlands,Western Europe,Assassination
54.607712,-5.95621,1,12,10,1979,12/10/1979,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,15,10,1979,15/10/1979,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,19,10,1979,19/10/1979,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,20,10,1979,20/10/1979,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.607712,-5.95621,1,24,10,1979,24/10/1979,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
43.090476,-2.31322,1,27,10,1979,27/10/1979,Zumarraga,Basque Country,Spain,Western Europe,Assassination
54.607712,-5.95621,2,28,10,1979,28/10/1979,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.50853,-6.763131,1,29,10,1979,29/10/1979,Dungannon,Northern Ireland,United Kingdom,Western Europe,Assassination
43.258434,-2.921819,1,31,10,1979,31/10/1979,Bilbao,Basque Country,Spain,Western Europe,Assassination
47.36865,8.539182,1,2,11,1979,02/11/1979,Zurich,Zurich,Switzerland,Western Europe,Armed Assault
38.570983,-7.909602,1,3,11,1979,03/11/1979,Evora,Evora,Portugal,Western Europe,Bombing/Explosion
54.607712,-5.95621,1,5,11,1979,05/11/1979,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,7,11,1979,07/11/1979,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,8,11,1979,08/11/1979,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,8,11,1979,08/11/1979,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.607712,-5.95621,2,8,11,1979,08/11/1979,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
42.815372,-1.653616,1,11,11,1979,11/11/1979,Pamplona,Navarre,Spain,Western Europe,Assassination
43.353607,-2.907457,1,12,11,1979,12/11/1979,Elizalde,Basque Country,Spain,Western Europe,Assassination
54.077313,-6.608787,1,13,11,1979,13/11/1979,Crossmaglen,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
38.725299,-9.150036,1,13,11,1979,13/11/1979,Lisbon,Lisbon,Portugal,Western Europe,Hostage Taking (Kidnapping)
35.166728,33.36758,2,15,11,1979,15/11/1979,Nicosia,Nicosia,Cyprus,Western Europe,Assassination
44.407062,8.933989,2,21,11,1979,21/11/1979,Genoa,Liguria,Italy,Western Europe,Assassination
54.607712,-5.95621,1,24,11,1979,24/11/1979,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.600305,-7.298402,6,26,11,1979,26/11/1979,Omagh,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
41.890961,12.490069,1,27,11,1979,27/11/1979,Rome,Lazio,Italy,Western Europe,Assassination
43.1839,-2.265466,3,28,11,1979,28/11/1979,Azpeitia,Basque Country,Spain,Western Europe,Assassination
54.607712,-5.95621,1,3,12,1979,03/12/1979,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,3,12,1979,03/12/1979,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.607712,-5.95621,1,3,12,1979,03/12/1979,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
48.856644,2.34233,1,7,12,1979,07/12/1979,Paris,Paris,France,Western Europe,Assassination
41.890961,12.490069,1,7,12,1979,07/12/1979,Rome,Lazio,Italy,Western Europe,Assassination
41.652943,-4.728381,2,11,12,1979,11/12/1979,Valladolid,Castile and Leon,Spain,Western Europe,Facility/Infrastructure Attack
45.072731,7.679541,1,15,12,1979,15/12/1979,Turin,Piedmont,Italy,Western Europe,Armed Assault
54.081638,-6.448779,1,16,12,1979,16/12/1979,Forkhill,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.50853,-6.763131,4,16,12,1979,16/12/1979,Dungannon,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.50853,-6.763131,4,16,12,1979,16/12/1979,Dungannon,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
54.600305,-7.298402,1,16,12,1979,16/12/1979,Omagh,Northern Ireland,United Kingdom,Western Europe,Assassination
41.890961,12.490069,1,17,12,1979,17/12/1979,Rome,Lazio,Italy,Western Europe,Assassination
54.607712,-5.95621,1,17,12,1979,17/12/1979,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,19,12,1979,19/12/1979,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
42.84964,-2.692359,1,19,12,1979,19/12/1979,Vitoria,Basque Country,Spain,Western Europe,Assassination
59.332788,18.064488,1,20,12,1979,20/12/1979,Stockholm,Stockholm,Sweden,Western Europe,Assassination
48.856644,2.34233,1,22,12,1979,22/12/1979,Paris,Paris,France,Western Europe,Assassination
54.317364,-6.895736,1,22,12,1979,22/12/1979,Glaslough,Monaghan,Ireland,Western Europe,Assassination
48.856644,2.34233,1,22,12,1979,22/12/1979,Paris,Paris,France,Western Europe,Assassination
54.607712,-5.95621,1,31,12,1979,31/12/1979,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.347539,-6.656108,1,2,1,1980,02/01/1980,Armagh,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.184008,-7.360209,1,3,1,1980,03/01/1980,Newtownbutler,Northern Ireland,United Kingdom,Western Europe,Assassination
54.194973,-6.397842,1,4,1,1980,04/01/1980,Bessbrook,Northern Ireland,United Kingdom,Western Europe,Unknown
43.297222,-2.991667,1,5,1,1980,05/01/1980,Barakaldo,Basque Country,Spain,Western Europe,Assassination
38.11564,13.361406,1,6,1,1980,06/01/1980,Palermo,Sicily,Italy,Western Europe,Assassination
54.255696,-5.948804,3,7,1,1980,07/01/1980,Castlewellan,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
45.469212,9.174508,3,8,1,1980,08/01/1980,Milan,Lombardy,Italy,Western Europe,Assassination
42.84964,-2.692359,1,10,1,1980,10/01/1980,Vitoria,Basque Country,Spain,Western Europe,Assassination
54.607712,-5.95621,1,12,1,1980,12/01/1980,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,12,1,1980,12/01/1980,Belfast,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
43.130387,-2.542155,1,14,1,1980,14/01/1980,Elorrio,Basque Country,Spain,Western Europe,Assassination
37.99749,23.762728,2,16,1,1980,16/01/1980,Athens,Attica,Greece,Western Europe,Assassination
43.291618,-1.977903,1,16,1,1980,16/01/1980,Donostia-San Sebastian,Basque Country,Spain,Western Europe,Assassination
54.607712,-5.95621,3,17,1,1980,17/01/1980,Belfast,Northern Ireland,United Kingdom,Western Europe,Facility/Infrastructure Attack
51.504387,-0.140041,1,17,1,1980,17/01/1980,London,England,United Kingdom,Western Europe,Bombing/Explosion
48.856644,2.34233,1,17,1,1980,17/01/1980,Paris,Paris,France,Western Europe,Assassination
55.011562,-7.312045,1,19,1,1980,19/01/1980,Londonderry,Northern Ireland,United Kingdom,Western Europe,Assassination
43.34872,-3.010091,1,19,1,1980,19/01/1980,Algorta,Basque Country,Spain,Western Europe,Assassination
43.297222,-2.991667,4,20,1,1980,20/01/1980,Barakaldo,Basque Country,Spain,Western Europe,Bombing/Explosion
55.011562,-7.312045,1,20,1,1980,20/01/1980,Londonderry,Northern Ireland,United Kingdom,Western Europe,Assassination
44.407062,8.933989,1,25,1,1980,25/01/1980,Genoa,Liguria,Italy,Western Europe,Assassination
43.118217,-2.413358,1,25,1,1980,25/01/1980,Vergara,Basque Country,Spain,Western Europe,Assassination
54.607712,-5.95621,1,26,1,1980,26/01/1980,Belfast,Northern Ireland,United Kingdom,Western Europe,Hostage Taking (Barricade Incident)
54.607712,-5.95621,1,26,1,1980,26/01/1980,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
43.258434,-2.921819,1,27,1,1980,27/01/1980,Bilbao,Basque Country,Spain,Western Europe,Armed Assault
48.856644,2.34233,1,29,1,1980,29/01/1980,Paris,Paris,France,Western Europe,Bombing/Explosion
48.856644,2.34233,1,29,1,1980,29/01/1980,Paris,Paris,France,Western Europe,Bombing/Explosion
45.434336,12.338786,1,29,1,1980,29/01/1980,Venice,Veneto,Italy,Western Europe,Assassination
45.072731,7.679541,1,31,1,1980,31/01/1980,Turin,Piedmont,Italy,Western Europe,Facility/Infrastructure Attack
48.856644,2.34233,1,1,2,1980,01/02/1980,Paris,Paris,France,Western Europe,Assassination
54.607712,-5.95621,1,1,2,1980,01/02/1980,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
43.258434,-2.921819,6,1,2,1980,01/02/1980,Bilbao,Basque Country,Spain,Western Europe,Bombing/Explosion
54.607712,-5.95621,1,2,2,1980,02/02/1980,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.607712,-5.95621,1,3,2,1980,03/02/1980,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.253718,-7.44106,1,3,2,1980,03/02/1980,Lisnaskea,Northern Ireland,United Kingdom,Western Europe,Assassination
43.258434,-2.921819,2,3,2,1980,03/02/1980,Bilbao,Basque Country,Spain,Western Europe,Assassination
45.584006,9.273014,1,5,2,1980,05/02/1980,Monza,Lombardy,Italy,Western Europe,Assassination
54.607712,-5.95621,1,5,2,1980,05/02/1980,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
41.890961,12.490069,1,6,2,1980,06/02/1980,Rome,Lazio,Italy,Western Europe,Assassination
43.32412,-1.929857,1,8,2,1980,08/02/1980,Pasajes,Basque Country,Spain,Western Europe,Assassination
43.032888,-2.411348,1,8,2,1980,08/02/1980,Onate,Basque Country,Spain,Western Europe,Assassination
54.607712,-5.95621,1,8,2,1980,08/02/1980,Belfast,Northern Ireland,United Kingdom,Western Europe,Hostage Taking (Kidnapping)
41.359583,2.099704,1,10,2,1980,10/02/1980,Hospitalet,Catalonia,Spain,Western Europe,Assassination
40.465595,-3.696263,1,11,2,1980,11/02/1980,Madrid,Madrid,Spain,Western Europe,Assassination
54.238631,-7.170908,2,11,2,1980,11/02/1980,Rosslea,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
41.890961,12.490069,1,12,2,1980,12/02/1980,Rome,Lazio,Italy,Western Europe,Assassination
54.607712,-5.95621,1,14,2,1980,14/02/1980,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
52.023062,8.533072,1,16,2,1980,16/02/1980,Bielefeld,North Rhine-Westphalia,West Germany (FRG),Western Europe,Assassination
43.291618,-1.977903,1,16,2,1980,16/02/1980,Donostia-San Sebastian,Basque Country,Spain,Western Europe,Assassination
43.291618,-1.977903,1,20,2,1980,20/02/1980,Donostia-San Sebastian,Basque Country,Spain,Western Europe,Assassination
54.607712,-5.95621,1,29,2,1980,29/02/1980,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
40.465595,-3.696263,1,3,3,1980,03/03/1980,Madrid,Madrid,Spain,Western Europe,Assassination
54.33007,-6.822644,1,6,3,1980,06/03/1980,Tynan,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.077313,-6.608787,1,7,3,1980,07/03/1980,Crossmaglen,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
41.890961,12.490069,10,10,3,1980,10/03/1980,Rome,Lazio,Italy,Western Europe,Bombing/Explosion
41.890961,12.490069,2,10,3,1980,10/03/1980,Rome,Lazio,Italy,Western Europe,Bombing/Explosion
41.126,16.868378,1,12,3,1980,12/03/1980,Bari,Apulia,Italy,Western Europe,Assassination
41.890961,12.490069,1,12,3,1980,12/03/1980,Rome,Lazio,Italy,Western Europe,Assassination
54.077313,-6.608787,1,15,3,1980,15/03/1980,Crosshaglen,Northern Ireland,United Kingdom,Western Europe,Assassination
45.469212,9.174508,1,19,3,1980,19/03/1980,Milan,Lombardy,Italy,Western Europe,Assassination
54.183052,-6.341388,1,23,3,1980,23/03/1980,Newry,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
45.072731,7.679541,3,24,3,1980,24/03/1980,Turin,Piedmont,Italy,Western Europe,Assassination
43.169068,-2.632655,1,25,3,1980,25/03/1980,Durango,Basque Country,Spain,Western Europe,Assassination
43.258434,-2.921819,1,25,3,1980,25/03/1980,Bilbao,Basque Country,Spain,Western Europe,Assassination
43.492949,-1.474841,2,26,3,1980,26/03/1980,Bayonne,Pyrenees-Atlantiques,France,Western Europe,Assassination
43.311307,-1.900896,1,28,3,1980,28/03/1980,Errenteria,Basque Country,Spain,Western Europe,Assassination
35.166729,33.367581,3,1,4,1980,01/04/1980,Nicosia,Nicosia,Cyprus,Western Europe,Bombing/Explosion
54.607712,-5.95621,1,2,4,1980,02/04/1980,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
54.607712,-5.95621,1,4,4,1980,04/04/1980,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
,,2,6,4,1980,06/04/1980,Oforio,Unknown,Spain,Western Europe,Assassination
54.607712,-5.95621,1,9,4,1980,09/04/1980,Belfast,Northern Ireland,United Kingdom,Western Europe,Hostage Taking (Kidnapping)
45.072731,7.679541,1,10,4,1980,10/04/1980,Turin,Piedmont,Italy,Western Europe,Assassination
54.607712,-5.95621,1,11,4,1980,11/04/1980,Belfast,Northern Ireland,United Kingdom,Western Europe,Assassination
51.504387,-0.140041,1,11,4,1980,11/04/1980,London,England,United Kingdom,Western Europe,Assassination
54.607712,-5.95621,1,15,4,1980,15/04/1980,Belfast,Northern Ireland,United Kingdom,Western Europe,Bombing/Explosion
43.338233,-1.789272,2,16,4,1980,16/04/1980,Irun,Basque Country,Spain,Western Europe,Assassination
54.184008,-7.360209,1,17,4,1980,17/04/1980,Newtownbutler,Northern Ireland,United Kingdom,Western Europe,Assassination
43.267549,-1.975814,1,19,4,1980,19/04/1980,Hernani,Basque Country,Spain,Western Europe,Assassination
41.890961,12.490069,1,19,4,1980,19/04/1980,Rome,Lazio,Italy,Western Europe,Assassination
54.607712,-5.95621,1,25,4,1980,25/04/1980,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
51.504387,-0.140041,1,25,4,1980,25/04/1980,London,England,United Kingdom,Western Europe,Assassination
43.353607,-2.907457,1,28,4,1980,28/04/1980,Elizalde,Basque Country,Spain,Western Europe,Assassination
43.353607,-2.907457,2,28,4,1980,28/04/1980,Elizalde,Basque Country,Spain,Western Europe,Armed Assault
54.607712,-5.95621,1,29,4,1980,29/04/1980,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
41.890961,12.490069,1,0,5,1980,30/04/1980,Rome,Lazio,Italy,Western Europe,Armed Assault
40.465595,-3.696263,1,1,5,1980,01/05/1980,Madrid,Madrid,Spain,Western Europe,Assassination
41.890961,12.490069,1,2,5,1980,02/05/1980,Rome,Lazio,Italy,Western Europe,Assassination
54.607712,-5.95621,1,2,5,1980,02/05/1980,Belfast,Northern Ireland,United Kingdom,Western Europe,Armed Assault
43.291618,-1.977903,1,3,5,1980,03/05/1980,Donostia-San Sebastian,Basque Country,Spain,Western Europe,Assassination
40.465595,-3.696263,1,6,5,1980,06/05/1980,Madrid,Madrid,Spain,Western Europe,Armed Assault
43.32422,-1.91447,1,8,5,1980,08/05/1980,Pasajes de San Juan,Basque Country,Spain,Western Europe,Assassination
43.3282,-3.031509,1,9,5,1980,09/05/1980,Santurce,Basque Country,Spain,Western Europe,Assassination
50.732674,7.096299,1,10,5,1980,10/05/1980,Bonn,North Rhine-Westphalia,West Germany (FRG),Western Europe,Assassination
41.890961,12.490069,1,10,5,1980,10/05/1980,Rome,Lazio,Italy,Western Europe,Assassination
54.347539,-6.656108,1,11,5,1980,11/05/1980,Armagh,Northern Ireland,United Kingdom,Western Europe,Assassination
45.495837,12.244107,1,12,5,1980,12/05/1980,Mestre,Veneto,Italy,Western Europe,Assassination
37.182064,-7.950285,1,13,5,1980,13/05/1980,Unknown,Algarve,Portugal,Western Europe,Assassination
55.011562,-7.312045,1,14,5,1980,14/05/1980,Londonderry,Northern Ireland,United Kingdom,Western Europe,Armed Assault
