latitude,longitude,capacity,iday,imonth,iyear,date,city,region_txt,provstate,country_txt,attacktype
36.1044,42.9686,2,25,2,2014,41695,Ayn al-Baydah,Middle East & North Africa,Nineveh,Iraq,Bombing/Explosion
36.354145,43.14357,1,25,2,2014,41695,Mosul,Middle East & North Africa,Nineveh,Iraq,Armed Assault
32.069286,20.151144,1,26,2,2014,41696,Benghazi,Middle East & North Africa,Benghazi,Libya,Armed Assault
32.069286,20.151144,1,26,2,2014,41696,Benghazi,Middle East & North Africa,Benghazi,Libya,Armed Assault
14.54397,49.12458,1,26,2,2014,41696,Mukalla,Middle East & North Africa,Hadramawt,Yemen,Armed Assault
34.621521,43.668377,1,26,2,2014,41696,Tikrit,Middle East & North Africa,Saladin,Iraq,Bombing/Explosion
36.839877,64.459816,3,26,2,2014,41696,Unknown,Central Asia,Mary,Turkmenistan,Armed Assault
33.303566,44.371773,1,26,2,2014,41696,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.303566,44.371773,1,26,2,2014,41696,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
32.921461,36.236911,1,26,2,2014,41696,Unknown,Middle East & North Africa,Daraa,Syria,Assassination
33.693409,44.796085,4,26,2,2014,41696,Kanaan,Middle East & North Africa,Diyala,Iraq,Bombing/Explosion
36.354145,43.14357,5,26,2,2014,41696,Mosul,Middle East & North Africa,Nineveh,Iraq,Bombing/Explosion
36.052078,43.126263,3,26,2,2014,41696,Abu Fishkah,Middle East & North Africa,Nineveh,Iraq,Armed Assault
36.545,42.883611,1,26,2,2014,41696,Karaj,Middle East & North Africa,Nineveh,Iraq,Armed Assault
34.04347,44.224306,3,26,2,2014,41696,Tall Dhahab,Middle East & North Africa,Saladin,Iraq,Armed Assault
33.74324,44.623825,3,26,2,2014,41696,Baqubah,Middle East & North Africa,Diyala,Iraq,Bombing/Explosion
34.004584,44.151221,4,26,2,2014,41696,Balad district,Middle East & North Africa,Saladin,Iraq,Bombing/Explosion
36.354145,43.14357,2,26,2,2014,41696,Mosul,Middle East & North Africa,Nineveh,Iraq,Bombing/Explosion
36.354145,43.14357,3,26,2,2014,41696,Mosul,Middle East & North Africa,Nineveh,Iraq,Armed Assault
34.160587,42.37254,8,27,2,2014,41697,Hadithah,Middle East & North Africa,Al Anbar,Iraq,Assassination
33.303566,44.371773,4,27,2,2014,41697,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.669689,44.381317,2,27,2,2014,41697,Tarmiyah,Middle East & North Africa,Saladin,Iraq,Bombing/Explosion
35.499439,43.234894,2,27,2,2014,41697,Shirqat,Middle East & North Africa,Saladin,Iraq,Bombing/Explosion
33.420948,43.295662,2,27,2,2014,41697,Ramadi,Middle East & North Africa,Al Anbar,Iraq,Armed Assault
33.888016,45.087186,1,27,2,2014,41697,Haruniyah district,Middle East & North Africa,Diyala,Iraq,Assassination
34.717705,36.722824,5,27,2,2014,41697,Homs,Middle East & North Africa,Homs,Syria,Bombing/Explosion
36.354145,43.14357,1,26,2,2014,41696,Mosul,Middle East & North Africa,Nineveh,Iraq,Bombing/Explosion
35.396305,44.366372,1,27,2,2014,41697,Kirkuk,Middle East & North Africa,Kirkuk,Iraq,Bombing/Explosion
33.848618,44.522125,3,27,2,2014,41697,Khalis,Middle East & North Africa,Diyala,Iraq,Armed Assault
33.303566,44.371773,31,27,2,2014,41697,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.303566,44.371773,5,27,2,2014,41697,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.303566,44.371773,5,27,2,2014,41697,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.303566,44.371773,4,27,2,2014,41697,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
34.881348,44.62513,2,27,2,2014,41697,Tuz Khormato,Middle East & North Africa,Saladin,Iraq,Bombing/Explosion
32.069286,20.151144,1,28,2,2014,41698,Benghazi,Middle East & North Africa,Benghazi,Libya,Assassination
31.038039,31.382121,1,28,2,2014,41698,Mansoura,Middle East & North Africa,Dakahlia,Egypt,Armed Assault
16.165407,44.776897,13,28,2,2014,41698,Al-Hazm,Middle East & North Africa,Al Jawf,Yemen,Armed Assault
36.279934,42.945995,5,28,2,2014,41698,Sehaji,Middle East & North Africa,Nineveh,Iraq,Armed Assault
36.354145,43.14357,1,28,2,2014,41698,Mosul,Middle East & North Africa,Nineveh,Iraq,Bombing/Explosion
33.633896,42.832081,3,28,2,2014,41698,Hit,Middle East & North Africa,Al Anbar,Iraq,Bombing/Explosion
33.74324,44.623825,4,28,2,2014,41698,Baqubah,Middle East & North Africa,Diyala,Iraq,Unknown
34.621521,43.668377,1,28,2,2014,41698,Tikrit,Middle East & North Africa,Saladin,Iraq,Bombing/Explosion
35.485954,43.1256,1,28,2,2014,41698,Shirqat district,Middle East & North Africa,Saladin,Iraq,Armed Assault
31.197586,16.586681,1,1,3,2014,41699,Sirte,Middle East & North Africa,Sirte,Libya,Assassination
33.669689,44.381317,2,1,3,2014,41699,Tarmiyah,Middle East & North Africa,Saladin,Iraq,Armed Assault
33.31065,44.038208,2,1,3,2014,41699,Abu Ghraib,Middle East & North Africa,Al Anbar,Iraq,Armed Assault
33.31065,44.038208,1,1,3,2014,41699,Abu Ghraib,Middle East & North Africa,Al Anbar,Iraq,Bombing/Explosion
33.349159,43.784199,3,1,3,2014,41699,Fallujah,Middle East & North Africa,Al Anbar,Iraq,Bombing/Explosion
33.388054,43.5317,2,1,3,2014,41699,Khalidiyah,Middle East & North Africa,Al Anbar,Iraq,Armed Assault
34.792691,44.666582,1,1,3,2014,41699,Maftulah,Middle East & North Africa,Saladin,Iraq,Bombing/Explosion
34.792691,44.666582,1,1,3,2014,41699,Maftulah,Middle East & North Africa,Saladin,Iraq,Bombing/Explosion
35.27615,43.59217,1,1,3,2014,41699,Al-Abbasi,Middle East & North Africa,Kirkuk,Iraq,Assassination
32.069286,20.151144,1,1,3,2014,41699,Benghazi,Middle East & North Africa,Benghazi,Libya,Armed Assault
34.795467,44.669154,2,1,3,2014,41699,Maftul,Middle East & North Africa,Saladin,Iraq,Armed Assault
33.420948,43.295662,2,1,3,2014,41699,Ramadi,Middle East & North Africa,Al Anbar,Iraq,Armed Assault
33.633896,42.832081,2,1,3,2014,41699,Hit,Middle East & North Africa,Al Anbar,Iraq,Bombing/Explosion
33.420948,43.295662,2,1,3,2014,41699,Ramadi,Middle East & North Africa,Al Anbar,Iraq,Unknown
15.136114,44.023181,1,1,3,2014,41699,Bani Matar district,Middle East & North Africa,Sanaa,Yemen,Assassination
32.069286,20.151144,1,2,3,2014,41700,Benghazi,Middle East & North Africa,Benghazi,Libya,Bombing/Explosion
14.769764,49.374268,1,3,3,2014,41701,Ghayl Ba Wazir,Middle East & North Africa,Hadramawt,Yemen,Bombing/Explosion
33.454317,44.373095,1,2,3,2014,41700,Baghdad,Middle East & North Africa,Baghdad,Iraq,Assassination
33.303566,44.371773,1,2,3,2014,41700,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
35.316667,43.766667,1,2,3,2014,41700,Al-Lazakah,Middle East & North Africa,Kirkuk,Iraq,Bombing/Explosion
34.387235,41.047971,3,2,3,2014,41700,Karabilah,Middle East & North Africa,Al Anbar,Iraq,Bombing/Explosion
33.150106,44.616755,1,2,3,2014,41700,Dariyah,Middle East & North Africa,Diyala,Iraq,Bombing/Explosion
35.499439,43.234894,1,2,3,2014,41700,Shirqat,Middle East & North Africa,Saladin,Iraq,Armed Assault
35.326122,43.780811,2,3,3,2014,41701,Hawijah,Middle East & North Africa,Kirkuk,Iraq,Bombing/Explosion
36.354145,43.14357,1,2,3,2014,41700,Mosul,Middle East & North Africa,Nineveh,Iraq,Assassination
32.867867,13.189067,1,2,3,2014,41700,Tripoli,Middle East & North Africa,Tripoli,Libya,Armed Assault
32.09775,20.10867,1,2,3,2014,41700,Benghazi,Middle East & North Africa,Benghazi,Libya,Armed Assault
14.413989,44.837418,2,2,3,2014,41700,Radaa,Middle East & North Africa,Al Bayda,Yemen,Assassination
14.263454,47.575022,3,3,3,2014,41701,Mayfaa,Middle East & North Africa,Shabwah,Yemen,Armed Assault
14.751362,45.688132,3,3,3,2014,41701,Mayfaa district,Middle East & North Africa,Shabwah,Yemen,Armed Assault
33.303566,44.371773,1,3,3,2014,41701,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.542351,44.365334,1,3,3,2014,41701,Rashidiyah,Middle East & North Africa,Diyala,Iraq,Bombing/Explosion
26.223698,50.536629,3,3,3,2014,41701,Daih,Middle East & North Africa,Capital,Bahrain,Bombing/Explosion
32.069286,20.151144,1,3,3,2014,41701,Benghazi,Middle East & North Africa,Benghazi,Libya,Armed Assault
35.135667,44.086625,2,3,3,2014,41701,Mahdiyah,Middle East & North Africa,Kirkuk,Iraq,Armed Assault
33.420948,43.295662,1,3,3,2014,41701,Ramadi,Middle East & North Africa,Al Anbar,Iraq,Bombing/Explosion
33.349159,43.784199,4,3,3,2014,41701,Fallujah,Middle East & North Africa,Al Anbar,Iraq,Bombing/Explosion
33.633896,42.832081,1,3,3,2014,41701,Hit,Middle East & North Africa,Al Anbar,Iraq,Bombing/Explosion
34.621521,43.668377,4,3,3,2014,41701,Tikrit,Middle East & North Africa,Saladin,Iraq,Armed Assault
29.076732,31.099753,1,3,3,2014,41701,Beni Suef,Middle East & North Africa,Beni Suef,Egypt,Armed Assault
32.069286,20.151144,1,4,3,2014,41702,Benghazi,Middle East & North Africa,Benghazi,Libya,Assassination
13.883333,45.866667,4,26,2,2014,41696,Lawdar district,Middle East & North Africa,Abyan,Yemen,Unknown
13.990227,48.18108,2,4,3,2014,41702,Balhaf,Middle East & North Africa,Shabwah,Yemen,Assassination
34.621521,43.668377,1,4,3,2014,41702,Tikrit,Middle East & North Africa,Saladin,Iraq,Assassination
34.208416,43.890713,9,4,3,2014,41702,Samarra,Middle East & North Africa,Saladin,Iraq,Hostage Taking (Barricade Incident)
34.621521,43.668377,1,4,3,2014,41702,Tikrit,Middle East & North Africa,Saladin,Iraq,Bombing/Explosion
34.621521,43.668377,1,4,3,2014,41702,Tikrit,Middle East & North Africa,Saladin,Iraq,Bombing/Explosion
36.354145,43.14357,2,4,3,2014,41702,Mosul,Middle East & North Africa,Nineveh,Iraq,Bombing/Explosion
35.70516,43.89928,1,4,3,2014,41702,Kraw,Middle East & North Africa,Kirkuk,Iraq,Armed Assault
33.282396,35.798466,2,5,3,2014,41703,Golan Heights district,Middle East & North Africa,Quneitra,Syria,Bombing/Explosion
33.303566,44.371773,1,5,3,2014,41703,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.303566,44.371773,1,5,3,2014,41703,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.303566,44.371773,2,5,3,2014,41703,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.303566,44.371773,2,5,3,2014,41703,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.303566,44.371773,1,5,3,2014,41703,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.303566,44.371773,2,5,3,2014,41703,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.303566,44.371773,2,5,3,2014,41703,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.669689,44.381317,2,5,3,2014,41703,Tarmiyah,Middle East & North Africa,Saladin,Iraq,Bombing/Explosion
34.856136,44.569965,2,5,3,2014,41703,Yankajah,Middle East & North Africa,Saladin,Iraq,Armed Assault
33.303566,44.371773,2,5,3,2014,41703,Baghdad,Middle East & North Africa,Baghdad,Iraq,Unknown
33.303566,44.371773,3,5,3,2014,41703,Baghdad,Middle East & North Africa,Baghdad,Iraq,Armed Assault
33.303566,44.371773,1,5,3,2014,41703,Baghdad,Middle East & North Africa,Baghdad,Iraq,Unknown
30.510054,47.778095,1,5,3,2014,41703,Basra,Middle East & North Africa,Basra,Iraq,Assassination
37.445596,42.853016,1,5,3,2014,41703,Uludere,Middle East & North Africa,Sirnak,Turkey,Bombing/Explosion
33.438954,44.020691,8,5,3,2014,41703,Albu Alwan,Middle East & North Africa,Al Anbar,Iraq,Bombing/Explosion
33.420948,43.295662,4,5,3,2014,41703,Ramadi,Middle East & North Africa,Al Anbar,Iraq,Bombing/Explosion
33.74324,44.623825,1,5,3,2014,41703,Baqubah,Middle East & North Africa,Diyala,Iraq,Bombing/Explosion
33.794651,44.892578,1,5,3,2014,41703,Imam Weis,Middle East & North Africa,Diyala,Iraq,Armed Assault
33.953167,44.921906,1,5,3,2014,41703,Muqdadiyah,Middle East & North Africa,Diyala,Iraq,Bombing/Explosion
15.325443,44.211895,1,6,3,2014,41704,Sanaa,Middle East & North Africa,Amanat Al Asimah,Yemen,Assassination
33.303566,44.371773,7,6,3,2014,41704,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.303566,44.371773,2,6,3,2014,41704,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.303566,44.371773,1,6,3,2014,41704,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.303566,44.371773,5,6,3,2014,41704,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
32.469238,44.416637,4,6,3,2014,41704,Hillah,Middle East & North Africa,Babil,Iraq,Bombing/Explosion
32.469238,44.416637,4,6,3,2014,41704,Hillah,Middle East & North Africa,Babil,Iraq,Bombing/Explosion
32.887157,44.341637,4,6,3,2014,41704,Iskandariyah,Middle East & North Africa,Babil,Iraq,Bombing/Explosion
36.042008,41.715349,2,6,3,2014,41704,Baaj district,Middle East & North Africa,Nineveh,Iraq,Bombing/Explosion
33.672477,44.853947,4,6,3,2014,41704,Kanan,Middle East & North Africa,Diyala,Iraq,Bombing/Explosion
33.74324,44.623825,1,6,3,2014,41704,Baqubah,Middle East & North Africa,Diyala,Iraq,Bombing/Explosion
34.125729,45.003342,2,6,3,2014,41704,Sadiyah,Middle East & North Africa,Diyala,Iraq,Armed Assault
14.762732,49.605728,1,6,3,2014,41704,Shihr,Middle East & North Africa,Hadramawt,Yemen,Hostage Taking (Kidnapping)
33.223203,44.540806,2,6,3,2014,41704,Jisr Diyala,Middle East & North Africa,Diyala,Iraq,Bombing/Explosion
33.649971,44.261543,5,6,3,2014,41704,Mushahidah,Middle East & North Africa,Saladin,Iraq,Bombing/Explosion
33.303566,44.371773,2,6,3,2014,41704,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
35.129181,36.760738,4,6,3,2014,41704,Hamah,Middle East & North Africa,Hamah,Syria,Bombing/Explosion
34.717705,36.722824,15,6,3,2014,41704,Homs,Middle East & North Africa,Homs,Syria,Bombing/Explosion
35.988462,39.029995,3,6,3,2014,41704,Raqqah,Middle East & North Africa,Raqqah,Syria,Bombing/Explosion
34.92485,43.491413,1,6,3,2014,41704,Baiji,Middle East & North Africa,Saladin,Iraq,Armed Assault
33.403057,43.911865,2,6,3,2014,41704,Karma,Middle East & North Africa,Al Anbar,Iraq,Armed Assault
33.349159,43.784199,1,7,3,2014,41705,Fallujah,Middle East & North Africa,Al Anbar,Iraq,Bombing/Explosion
33.303566,44.371773,4,6,3,2014,41704,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
35.45211,44.375465,2,6,3,2014,41704,Kirkuk,Middle East & North Africa,Kirkuk,Iraq,Unknown
35.45211,44.375465,2,6,3,2014,41704,Kirkuk,Middle East & North Africa,Kirkuk,Iraq,Bombing/Explosion
36.354145,43.14357,1,6,3,2014,41704,Mosul,Middle East & North Africa,Nineveh,Iraq,Bombing/Explosion
36.354145,43.14357,1,6,3,2014,41704,Mosul,Middle East & North Africa,Nineveh,Iraq,Bombing/Explosion
31.126646,33.800865,1,6,3,2014,41704,Arish,Middle East & North Africa,North Sinai,Egypt,Armed Assault
32.069286,20.151144,1,7,3,2014,41705,Benghazi,Middle East & North Africa,Benghazi,Libya,Armed Assault
33.511475,43.221115,2,7,3,2014,41705,Albu Ali Jassim,Middle East & North Africa,Al Anbar,Iraq,Bombing/Explosion
32.808278,44.417901,1,7,3,2014,41705,Al-Ray,Middle East & North Africa,Babil,Iraq,Bombing/Explosion
33.303566,44.371773,1,7,3,2014,41705,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.303566,44.371773,2,7,3,2014,41705,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
35.11431,44.222439,2,7,3,2014,41705,Rashad,Middle East & North Africa,Kirkuk,Iraq,Assassination
34.125729,45.003342,1,7,3,2014,41705,Sadiyah,Middle East & North Africa,Diyala,Iraq,Armed Assault
34.881348,44.62513,4,7,3,2014,41705,Tuz Khormato,Middle East & North Africa,Saladin,Iraq,Bombing/Explosion
33.74324,44.623825,1,7,3,2014,41705,Baqubah,Middle East & North Africa,Diyala,Iraq,Bombing/Explosion
35.45211,44.375465,1,7,3,2014,41705,Kirkuk,Middle East & North Africa,Kirkuk,Iraq,Bombing/Explosion
32.069286,20.151144,1,8,3,2014,41706,Benghazi,Middle East & North Africa,Benghazi,Libya,Armed Assault
33.303566,44.371773,2,8,3,2014,41706,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.420948,43.295662,2,8,3,2014,41706,Ramadi,Middle East & North Africa,Al Anbar,Iraq,Bombing/Explosion
33.420948,43.295662,1,8,3,2014,41706,Ramadi,Middle East & North Africa,Al Anbar,Iraq,Bombing/Explosion
33.31065,44.038208,3,8,3,2014,41706,Abu Ghraib,Middle East & North Africa,Al Anbar,Iraq,Armed Assault
34.016219,44.914895,1,8,3,2014,41706,Darawish al-Arabi,Middle East & North Africa,Diyala,Iraq,Assassination
34.275066,44.537865,3,8,3,2014,41706,Adhaim,Middle East & North Africa,Diyala,Iraq,Bombing/Explosion
35.499439,43.234894,1,8,3,2014,41706,Shirqat,Middle East & North Africa,Saladin,Iraq,Assassination
33.666193,44.375482,1,8,3,2014,41706,Masud,Middle East & North Africa,Saladin,Iraq,Bombing/Explosion
35.610634,43.24892,2,8,3,2014,41706,Khadraniyah,Middle East & North Africa,Saladin,Iraq,Armed Assault
33.303566,44.371773,1,8,3,2014,41706,Baghdad,Middle East & North Africa,Baghdad,Iraq,Armed Assault
34.621521,43.668377,1,8,3,2014,41706,Tikrit,Middle East & North Africa,Saladin,Iraq,Assassination
33.349159,43.784199,4,8,3,2014,41706,Fallujah,Middle East & North Africa,Al Anbar,Iraq,Armed Assault
35.499439,43.234894,2,8,3,2014,41706,Shirqat,Middle East & North Africa,Saladin,Iraq,Assassination
34.208416,43.890713,5,8,3,2014,41706,Samarra,Middle East & North Africa,Saladin,Iraq,Armed Assault
13.887403,45.863647,6,8,3,2014,41706,Lawdar,Middle East & North Africa,Abyan,Yemen,Bombing/Explosion
31.29151,34.263803,1,8,3,2014,41706,Rafah,Middle East & North Africa,Gaza Strip,West Bank and Gaza Strip,Bombing/Explosion
33.396174,43.298403,9,8,3,2014,41706,Ramadi,Middle East & North Africa,Al Anbar,Iraq,Bombing/Explosion
35.421572,43.124565,2,8,3,2014,41706,Shirqat,Middle East & North Africa,Saladin,Iraq,Bombing/Explosion
33.428037,43.494067,2,8,3,2014,41706,Ramadi,Middle East & North Africa,Al Anbar,Iraq,Bombing/Explosion
33.74324,44.623825,1,8,3,2014,41706,Baqubah,Middle East & North Africa,Diyala,Iraq,Bombing/Explosion
36.355015,42.447538,2,9,3,2014,41707,Tal Afar,Middle East & North Africa,Nineveh,Iraq,Bombing/Explosion
32.808546,44.244883,2,9,3,2014,41707,Jurf al-Sakhar,Middle East & North Africa,Babil,Iraq,Armed Assault
33.303566,44.371773,2,9,3,2014,41707,Baghdad,Middle East & North Africa,Baghdad,Iraq,Unknown
34.458889,43.791004,1,9,3,2014,41707,Hay al-Qadisiyah,Middle East & North Africa,Saladin,Iraq,Assassination
36.354145,43.14357,1,9,3,2014,41707,Mosul,Middle East & North Africa,Nineveh,Iraq,Assassination
35.197147,44.897963,3,9,3,2014,41707,Qadir Karam,Middle East & North Africa,Sulaymaniyah,Iraq,Armed Assault
33.540672,44.251266,4,9,3,2014,41707,Taji,Middle East & North Africa,Saladin,Iraq,Bombing/Explosion
33.303566,44.371773,2,9,3,2014,41707,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
34.208416,43.890713,2,9,3,2014,41707,Samarra,Middle East & North Africa,Saladin,Iraq,Bombing/Explosion
32.469238,44.416637,51,9,3,2014,41707,Hillah,Middle East & North Africa,Babil,Iraq,Bombing/Explosion
33.31065,44.038208,2,9,3,2014,41707,Abu Ghraib,Middle East & North Africa,Al Anbar,Iraq,Armed Assault
30.576538,31.504066,1,9,3,2014,41707,Zagazig,Middle East & North Africa,Al Sharqia,Egypt,Armed Assault
33.24637,44.02548,1,9,3,2014,41707,Zaidan,Middle East & North Africa,Al Anbar,Iraq,Bombing/Explosion
33.349159,43.784199,2,9,3,2014,41707,Fallujah,Middle East & North Africa,Al Anbar,Iraq,Bombing/Explosion
35.45211,44.375465,3,9,3,2014,41707,Kirkuk,Middle East & North Africa,Kirkuk,Iraq,Bombing/Explosion
32.069286,20.151144,2,10,3,2014,41708,Benghazi,Middle East & North Africa,Benghazi,Libya,Armed Assault
15.847138,48.483698,1,10,3,2014,41708,Qatn district,Middle East & North Africa,Hadramawt,Yemen,Armed Assault
36.354145,43.14357,1,10,3,2014,41708,Arbajiyah,Middle East & North Africa,Nineveh,Iraq,Bombing/Explosion
33.303566,44.371773,1,10,3,2014,41708,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.542004,35.381153,1,10,3,2014,41708,Sidon,Middle East & North Africa,South,Lebanon,Assassination
32.069286,20.151144,1,10,3,2014,41708,Benghazi,Middle East & North Africa,Benghazi,Libya,Armed Assault
33.283866,44.348877,1,11,3,2014,41709,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.303566,44.371773,2,11,3,2014,41709,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
32.165966,13.016418,2,10,3,2014,41708,Gharyan,Middle East & North Africa,Jabal Al Gharbi,Libya,Armed Assault
34.208416,43.890713,2,11,3,2014,41709,Samarra,Middle East & North Africa,Saladin,Iraq,Bombing/Explosion
34.92485,43.491413,2,11,3,2014,41709,Baiji,Middle East & North Africa,Saladin,Iraq,Bombing/Explosion
33.303566,44.371773,1,11,3,2014,41709,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.74324,44.623825,2,11,3,2014,41709,Baqubah,Middle East & North Africa,Diyala,Iraq,Bombing/Explosion
36.354145,43.14357,2,11,3,2014,41709,Mosul,Middle East & North Africa,Nineveh,Iraq,Armed Assault
36.354145,43.14357,5,11,3,2014,41709,Mosul,Middle East & North Africa,Nineveh,Iraq,Bombing/Explosion
33.162096,43.872258,4,11,3,2014,41709,Amiriyat al-Fallujah,Middle East & North Africa,Al Anbar,Iraq,Bombing/Explosion
36.107877,42.456381,2,11,3,2014,41709,Unknown,Middle East & North Africa,Nineveh,Iraq,Bombing/Explosion
34.621521,43.668377,2,11,3,2014,41709,Tikrit,Middle East & North Africa,Saladin,Iraq,Armed Assault
16.930414,49.365315,1,11,3,2014,41709,Unknown,Middle East & North Africa,Hadramawt,Yemen,Hostage Taking (Kidnapping)
37.05336,41.227345,8,11,3,2014,41709,Qamishli,Middle East & North Africa,Al Hasakah,Syria,Bombing/Explosion
30.58848,33.584154,1,11,3,2014,41709,Unknown,Middle East & North Africa,North Sinai,Egypt,Bombing/Explosion
31.346964,34.30143,3,11,3,2014,41709,Khan Yunis,Middle East & North Africa,Gaza Strip,West Bank and Gaza Strip,Bombing/Explosion
33.349159,43.784199,1,11,3,2014,41709,Fallujah,Middle East & North Africa,Al Anbar,Iraq,Bombing/Explosion
34.208416,43.890713,2,11,3,2014,41709,Samarra,Middle East & North Africa,Saladin,Iraq,Assassination
33.303566,44.371773,2,11,3,2014,41709,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
34.932454,43.481063,3,12,3,2014,41710,Hay al-Asri,Middle East & North Africa,Saladin,Iraq,Bombing/Explosion
31.197586,16.586681,5,12,3,2014,41710,Sirte,Middle East & North Africa,Sirte,Libya,Bombing/Explosion
33.303566,44.371773,1,12,3,2014,41710,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
34.487799,44.17393,2,12,3,2014,41710,Al-Dur district,Middle East & North Africa,Saladin,Iraq,Bombing/Explosion
15.325443,44.211895,1,12,3,2014,41710,Sanaa,Middle East & North Africa,Amanat Al Asimah,Yemen,Unknown
33.31065,44.038208,1,13,3,2014,41711,Abu Ghraib,Middle East & North Africa,Al Anbar,Iraq,Bombing/Explosion
33.24637,44.02548,1,13,3,2014,41711,Zaidan,Middle East & North Africa,Al Anbar,Iraq,Bombing/Explosion
35.933846,43.035221,1,13,3,2014,41711,Bashmanah,Middle East & North Africa,Nineveh,Iraq,Bombing/Explosion
33.420948,43.295662,4,13,3,2014,41711,Ramadi,Middle East & North Africa,Al Anbar,Iraq,Bombing/Explosion
33.420948,43.295662,3,13,3,2014,41711,Ramadi,Middle East & North Africa,Al Anbar,Iraq,Bombing/Explosion
32.760422,22.635265,4,13,3,2014,41711,Derna,Middle East & North Africa,Derna,Libya,Armed Assault
32.069286,20.151144,1,13,3,2014,41711,Benghazi,Middle East & North Africa,Benghazi,Libya,Armed Assault
33.303566,44.371773,1,13,3,2014,41711,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.779541,44.592678,2,13,3,2014,41711,Baqubah,Middle East & North Africa,Diyala,Iraq,Armed Assault
36.354145,43.14357,1,13,3,2014,41711,Mosul,Middle East & North Africa,Nineveh,Iraq,Armed Assault
30.084629,31.334314,1,13,3,2014,41711,Cairo,Middle East & North Africa,Cairo,Egypt,Armed Assault
36.354145,43.14357,1,13,3,2014,41711,Mosul,Middle East & North Africa,Nineveh,Iraq,Bombing/Explosion
15.498594,44.087134,8,13,3,2014,41711,Hamdan,Middle East & North Africa,Sanaa,Yemen,Armed Assault
33.879803,44.854084,1,13,3,2014,41711,Wajihiyah,Middle East & North Africa,Diyala,Iraq,Armed Assault
33.74324,44.623825,1,13,3,2014,41711,Baqubah,Middle East & North Africa,Diyala,Iraq,Armed Assault
34.438094,35.830837,1,13,3,2014,41711,Tripoli,Middle East & North Africa,North,Lebanon,Armed Assault
13.180692,44.30418,1,14,3,2014,41712,Tawr al-Baha,Middle East & North Africa,Lahij,Yemen,Hostage Taking (Kidnapping)
32.069286,20.151144,1,14,3,2014,41712,Benghazi,Middle East & North Africa,Benghazi,Libya,Armed Assault
33.540672,44.251266,2,14,3,2014,41712,Taji,Middle East & North Africa,Saladin,Iraq,Bombing/Explosion
33.303566,44.371773,1,14,3,2014,41712,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
33.649971,44.261543,2,14,3,2014,41712,Mushahidah,Middle East & North Africa,Saladin,Iraq,Bombing/Explosion
33.303566,44.371773,2,14,3,2014,41712,Baghdad,Middle East & North Africa,Baghdad,Iraq,Bombing/Explosion
34.92485,43.491413,2,14,3,2014,41712,Baiji,Middle East & North Africa,Saladin,Iraq,Bombing/Explosion
34.474993,41.905622,16,13,3,2014,41711,Rawah,Middle East & North Africa,Al Anbar,Iraq,Bombing/Explosion
12.799184,45.036427,1,14,3,2014,41712,Khawar Maksar,Middle East & North Africa,Adan,Yemen,Armed Assault
